of	ADP
the	DET
president	NOUN
 
jacques	PROPN
one	NUM
jacques	PROPN
two	NUM
jacques	NOUN
three	NUM
 
the	DET
quartering	NOUN
one	NUM
eh	INTJ
 
what	PRON
do	AUX
you	PRON
say	VERB
 
i	PRON
think	VERB
for	ADP
others	NOUN
 
do	AUX
you	PRON
call	VERB
that	SCONJ
being	AUX
a	DET
banker	NOUN
 
assuredly	ADV
i	PRON
did	VERB
 
i	PRON
wish	VERB
to	PART
tell	VERB
you	PRON
what	PRON
that	DET
is	VERB
and	CCONJ
why	ADV
i	PRON
am	VERB
in	ADP
england	PROPN
 
we	PRON
had	AUX
better	ADV
go	VERB
in	ADV
 
go	VERB
you	PRON
there	ADV
straight	ADV
for	ADP
there	PRON
will	AUX
probably	ADV
be	VERB
a	DET
greater	ADJ
concourse	NOUN
than	CCONJ
usual	NOUN
today	NOUN
 
this	DET
foulon	PROPN
was	VERB
at	ADP
the	DET
hotel	PROPN
de	ADP
ville	PROPN
and	CCONJ
might	AUX
be	AUX
loosed	VERB
 
you	PRON
told	VERB
me	PRON
you	PRON
had	AUX
a	DET
proposal	NOUN
what	PRON
is	VERB
it	PRON
 
that	SCONJ
as	SCONJ
they	PRON
were	AUX
not	PART
so	ADV
decreed	VERB
he	PRON
probably	ADV
would	AUX
not	PART
have	VERB
one	NUM
 
quick	ADJ
friend	NOUN
quick	ADJ
 
whether	SCONJ
it	PRON
had	AUX
been	AUX
born	VERB
alive	ADJ
or	CCONJ
the	DET
poor	ADJ
mother	NOUN
’s	PART
shock	NOUN
had	AUX
killed	VERB
it	PRON
 
did	AUX
the	DET
man	NOUN
run	VERB
away	ADV
dolt	PROPN
when	ADV
we	PRON
stopped	VERB
for	ADP
the	DET
drag	NOUN
 
little	ADJ
lucie	PROPN
sat	VERB
by	ADP
her	DET
grandfather	NOUN
with	ADP
her	DET
hands	NOUN
clasped	ADJ
through	ADP
his	DET
arm	NOUN
 
fetch	PROPN
barber	NOUN
to	ADP
concord	PROPN
 
gentlemen	NOUN
said	VERB
her	DET
husband	NOUN
who	PRON
had	AUX
kept	VERB
his	DET
bright	ADJ
eye	NOUN
observantly	ADV
upon	ADP
her	DET
good	ADJ
day	NOUN
 
never	ADV
answered	VERB
the	DET
mender	NOUN
of	ADP
roads	NOUN
recovering	VERB
his	DET
perpendicular	NOUN
 
he	PRON
had	AUX
taken	VERB
these	DET
lists	NOUN
from	ADP
the	DET
drawer	NOUN
of	ADP
the	DET
prisoner	NOUN
’s	PART
desk	NOUN
 
for	ADP
i	PRON
’m	VERB
a	DET
devil	NOUN
at	ADP
a	DET
quick	ADJ
mistake	NOUN
and	CCONJ
when	ADV
i	PRON
make	VERB
one	NOUN
it	PRON
takes	VERB
the	DET
form	NOUN
of	ADP
lead	PROPN
 
they	PRON
see	VERB
my	DET
father	NOUN
’s	PART
face	NOUN
 
i	PRON
wish	VERB
to	PART
see	VERB
her	PRON
 
repeated	VERB
stryver	PROPN
drawing	VERB
back	ADV
 
and	CCONJ
i	PRON
hear	VERB
them	PRON
 
if	SCONJ
the	DET
bony	ADJ
fingers	NOUN
had	AUX
been	VERB
still	ADV
the	DET
stomachs	NOUN
would	AUX
have	AUX
been	VERB
more	ADV
faminepinched	ADJ
 
the	DET
doctor	PROPN
grasped	VERB
his	DET
hand	NOUN
and	CCONJ
murmured	VERB
that	DET
was	VERB
very	ADV
kind	ADJ
 
a	DET
multitude	NOUN
of	ADP
people	NOUN
and	CCONJ
yet	ADV
a	DET
solitude	NOUN
 
i	PRON
wish	VERB
you	PRON
had	VERB
a	DET
better	ADJ
employed	ADJ
brother	NOUN
than	SCONJ
mr	PROPN
barsad	PROPN
 
they	PRON
were	VERB
overclouded	ADJ
again	ADV
they	PRON
were	VERB
fainter	ADJ
they	PRON
were	AUX
gone	VERB
but	CCONJ
they	PRON
had	AUX
been	VERB
there	ADV
 
the	DET
spy	NOUN
irresolutely	ADV
asked	VERB
 
jacques	PROPN
three	PROPN
pacifically	ADV
remarked	VERB
he	PRON
is	AUX
so	ADV
much	ADJ
in	ADP
your	DET
mind	NOUN
see	VERB
you	PRON
madame	NOUN
 
do	AUX
n’t	PART
be	VERB
ungrateful	ADJ
 
i	PRON
am	AUX
going	VERB
said	VERB
mr	PROPN
stryver	PROPN
leaning	VERB
his	DET
arms	NOUN
confidentially	ADV
on	ADP
the	DET
desk	NOUN
 
you	PRON
can	AUX
not	PART
do	VERB
your	DET
friend	NOUN
a	DET
better	ADJ
service	NOUN
 
the	DET
text	NOUN
of	ADP
his	DET
order	NOUN
altered	VERB
from	ADP
the	DET
original	ADJ
by	ADP
only	ADV
a	DET
pronoun	NOUN
which	DET
is	VERB
not	PART
much	ADJ
ran	VERB
 
they	PRON
can	AUX
never	ADV
help	VERB
me	PRON
to	PART
escape	VERB
in	ADP
the	DET
body	NOUN
though	SCONJ
they	PRON
may	AUX
in	ADP
the	DET
spirit	NOUN
 
alarmbells	NOUN
ringing	VERB
drums	NOUN
beating	VERB
the	DET
sea	NOUN
raging	VERB
and	CCONJ
thundering	VERB
on	ADP
its	DET
new	ADJ
beach	NOUN
the	DET
attack	NOUN
began	VERB
 
feeling	VERB
it	PRON
mightily	ADV
close	ADJ
and	CCONJ
oppressive	ADJ
 
two	NUM
french	ADJ
gentlemen	NOUN
 
you	PRON
’ve	AUX
been	VERB
at	ADP
doctor	PROPN
manette	PROPN
’s	PART
house	NOUN
as	ADV
much	ADV
as	SCONJ
i	PRON
have	AUX
or	CCONJ
more	ADJ
than	SCONJ
i	PRON
have	AUX
 
spare	VERB
no	DET
detail	NOUN
 
it	PRON
was	AUX
as	CCONJ
if	SCONJ
a	DET
professed	VERB
unbeliever	NOUN
in	ADP
ghosts	NOUN
should	AUX
be	VERB
frightened	NOUN
by	ADP
a	DET
ghost	NOUN
story	NOUN
 
are	AUX
we	PRON
not	PART
going	VERB
too	ADV
slowly	ADV
 
charles	PROPN
darnay	PROPN
felt	VERB
it	PRON
hopeless	ADJ
to	PART
entreat	VERB
him	PRON
further	ADV
and	CCONJ
his	DET
pride	NOUN
was	AUX
touched	VERB
besides	SCONJ
 
laying	VERB
the	DET
palest	ADJ
shadow	NOUN
of	ADP
a	DET
stress	NOUN
upon	SCONJ
the	DET
second	ADJ
word	NOUN
 
in	ADP
effect	NOUN
the	DET
sun	NOUN
was	VERB
so	ADV
low	ADJ
that	SCONJ
it	PRON
dipped	VERB
at	ADP
the	DET
moment	NOUN
 
mr	PROPN
stryver	PROPN
and	CCONJ
sydney	PROPN
carton	PROPN
were	VERB
both	DET
here	ADV
yesterday	NOUN
and	CCONJ
both	DET
made	VERB
you	PRON
out	ADP
to	PART
be	AUX
more	ADJ
than	SCONJ
due	ADJ
 
the	DET
opened	ADJ
halfdoor	NOUN
was	AUX
opened	VERB
a	DET
little	ADJ
further	ADV
and	CCONJ
secured	ADJ
at	ADP
that	DET
angle	NOUN
for	ADP
the	DET
time	NOUN
 
what	PRON
have	AUX
you	PRON
done	VERB
what	PRON
have	AUX
you	PRON
done	VERB
that	SCONJ
you	PRON
should	AUX
kneel	VERB
to	ADP
us	PRON
 
something	PRON
of	ADP
the	DET
awfulness	NOUN
even	ADV
of	ADP
death	PROPN
itself	PRON
is	AUX
referable	ADJ
to	ADP
this	DET
 
lose	VERB
no	DET
time	NOUN
 
repression	NOUN
is	AUX
the	DET
only	ADJ
lasting	ADJ
philosophy	NOUN
 
no	DET
cry	NOUN
was	AUX
raised	VERB
or	CCONJ
hurry	NOUN
made	VERB
that	DET
seemed	VERB
unusual	ADJ
 
the	DET
farrier	NOUN
struck	VERB
a	DET
blow	NOUN
upon	SCONJ
them	PRON
with	ADP
his	DET
hammer	NOUN
and	CCONJ
the	DET
crowd	NOUN
groaned	VERB
but	CCONJ
no	DET
more	ADV
was	AUX
done	VERB
 
listen	VERB
then	ADV
jacques	PROPN
number	PROPN
one	NUM
of	ADP
that	DET
name	NOUN
sternly	ADV
interposed	VERB
 
he	PRON
said	VERB
it	PRON
with	ADP
a	DET
hard	ADJ
smile	NOUN
and	CCONJ
went	VERB
on	ADP
writing	NOUN
 
a	DET
matter	NOUN
of	ADP
business	NOUN
 
that	DET
’s	VERB
the	DET
name	NOUN
for	ADP
a	DET
thousand	NUM
pound	NOUN
 
six	NUM
tumbrils	NOUN
roll	VERB
along	ADP
the	DET
streets	NOUN
 
mr	PROPN
lorry	PROPN
nodded	VERB
his	DET
consent	NOUN
 
yet	CCONJ
i	PRON
know	VERB
the	DET
face	NOUN
 
both	DET
mr	PROPN
lorry	PROPN
and	CCONJ
defarge	PROPN
were	VERB
rather	ADV
disinclined	ADJ
to	ADP
this	DET
course	NOUN
and	CCONJ
in	ADP
favour	NOUN
of	ADP
one	NUM
of	ADP
them	PRON
remaining	VERB
 
what	PRON
would	AUX
you	PRON
have	VERB
 
’	PUNCT
i	PRON
could	AUX
do	VERB
nothing	PRON
but	SCONJ
comply	VERB
and	CCONJ
i	PRON
entered	VERB
it	PRON
in	ADP
silence	NOUN
 
it	PRON
is	AUX
for	ADP
their	DET
safety	NOUN
 
it	PRON
is	AUX
under	ADP
my	DET
arm	NOUN
said	VERB
miss	PROPN
pross	PROPN
in	ADP
smothered	ADJ
tones	NOUN
you	PRON
shall	AUX
not	PART
draw	VERB
it	PRON
 
the	DET
accused	NOUN
explained	VERB
that	SCONJ
the	DET
citizen	NOUN
was	AUX
his	DET
first	ADJ
witness	NOUN
 
that	DET
’s	VERB
good	ADJ
comfort	NOUN
 
you	PRON
have	AUX
acted	VERB
as	SCONJ
if	SCONJ
you	PRON
do	AUX
but	CCONJ
i	PRON
do	AUX
n’t	PART
think	VERB
you	PRON
do	AUX
 
there	PRON
was	AUX
a	DET
small	ADJ
chimney	NOUN
heavily	ADV
barred	ADJ
across	ADP
a	DET
few	ADJ
feet	NOUN
within	ADP
 
‘	PUNCT
i	PRON
am	AUX
a	DET
doctor	NOUN
my	DET
poor	ADJ
fellow	NOUN
’	PUNCT
said	VERB
i	PRON
 
at	ADP
length	NOUN
it	PRON
was	AUX
suggested	VERB
that	SCONJ
the	DET
letters	NOUN
were	AUX
not	PART
initials	NOUN
but	CCONJ
the	DET
complete	ADJ
word	NOUN
dig	NOUN
 
dn	X
the	DET
fellow	NOUN
 
charles	PROPN
darnay	PROPN
roused	VERB
himself	PRON
and	CCONJ
gave	VERB
the	DET
required	ADJ
information	NOUN
in	ADP
words	NOUN
as	ADV
suitable	ADJ
as	ADV
he	PRON
could	AUX
find	VERB
 
patriots	NOUN
and	CCONJ
friends	NOUN
we	PRON
are	VERB
ready	ADJ
 
i	PRON
should	AUX
like	VERB
to	PART
ask	VERB
you	PRON
 
it	PRON
is	AUX
bad	ADJ
weather	NOUN
gentlemen	NOUN
said	VERB
defarge	PROPN
shaking	VERB
his	DET
head	NOUN
 
do	AUX
you	PRON
mean	VERB
that	SCONJ
you	PRON
wo	AUX
n’t	PART
say	VERB
sir	NOUN
 
no	DET
miss	NOUN
answered	VERB
mr	PROPN
cruncher	PROPN
 
father	PROPN
said	VERB
young	PROPN
jerry	PROPN
as	SCONJ
they	PRON
walked	VERB
along	ADV
 
liberty	PROPN
equality	PROPN
fraternity	PROPN
or	CCONJ
death	PROPN
 
child	NOUN
of	ADP
evrémonde	PROPN
 
yes	INTJ
i	PRON
do	AUX
 
give	VERB
me	PRON
your	DET
hand	NOUN
 
i	PRON
may	VERB
find	VERB
a	DET
use	NOUN
for	ADP
it	PRON
one	NUM
day	NOUN
 
the	DET
people	PROPN
is	AUX
supreme	ADJ
 
i	PRON
have	AUX
thought	VERB
so	ADV
before	ADP
now	ADV
 
what	PRON
is	VERB
the	DET
matter	NOUN
 
mr	PROPN
lorry	PROPN
glanced	VERB
at	ADP
the	DET
distant	ADJ
house	PROPN
and	CCONJ
glanced	VERB
at	ADP
the	DET
angry	ADJ
stryver	PROPN
 
this	DET
exordium	NOUN
and	CCONJ
miss	PROPN
pross	PROPN
’s	PART
two	NUM
hands	NOUN
in	ADP
quite	ADV
agonised	ADJ
entreaty	NOUN
clasping	VERB
his	DET
decided	ADJ
mr	PROPN
cruncher	PROPN
 
thou	NOUN
wilt	AUX
be	BE
faithful	ADJ
little	ADJ
charles	PROPN
 
that	DET
was	VERB
well	ADV
done	VERB
they	PRON
had	AUX
left	VERB
the	DET
spot	NOUN
it	PRON
shall	VERB
not	PART
be	AUX
in	ADP
vain	ADJ
 
is	AUX
there	ADP
tell	VERB
me	PRON
thou	PRON
is	VERB
there	ADV
no	DET
other	ADJ
place	NOUN
to	PART
write	VERB
such	ADJ
words	NOUN
in	ADP
 
it	PRON
is	VERB
not	PART
probable	ADJ
he	PRON
will	AUX
arrive	VERB
tonight	NOUN
nevertheless	ADV
leave	VERB
the	DET
table	NOUN
as	SCONJ
it	PRON
is	VERB
 
upon	SCONJ
my	DET
soul	NOUN
i	PRON
am	AUX
not	PART
sure	ADJ
that	SCONJ
it	PRON
was	VERB
not	PART
yours	DET
 
mr	PROPN
lorry	PROPN
look	VERB
again	ADV
upon	SCONJ
the	DET
prisoner	NOUN
 
in	ADP
this	DET
state	NOUN
they	PRON
set	VERB
forth	ADP
with	ADP
the	DET
sharp	ADJ
rain	NOUN
driving	VERB
in	ADP
their	DET
faces	NOUN
 
when	ADV
doctor	PROPN
manette	PROPN
was	AUX
released	VERB
you	PRON
his	DET
old	ADJ
domestic	NOUN
had	VERB
the	DET
charge	NOUN
of	ADP
him	PRON
i	PRON
know	VERB
 
mr	PROPN
carton	PROPN
had	AUX
lounged	VERB
in	ADP
but	CCONJ
he	PRON
made	VERB
only	ADV
two	NUM
 
yes	INTJ
returned	VERB
defarge	PROPN
 
as	SCONJ
i	PRON
said	VERB
to	ADP
you	PRON
when	ADV
i	PRON
first	ADV
came	VERB
i	PRON
had	AUX
better	ADJ
not	PART
see	VERB
her	PRON
 
monseigneur	NOUN
he	PRON
was	VERB
whiter	ADJ
than	SCONJ
the	DET
miller	NOUN
 
you	PRON
wish	VERB
you	PRON
were	AUX
going	VERB
yourself	PRON
 
though	SCONJ
the	DET
just	ADV
heaven	PROPN
knows	VERB
that	SCONJ
i	PRON
am	AUX
innocent	ADJ
of	ADP
any	DET
 
the	DET
raindrops	NOUN
are	AUX
still	ADV
falling	VERB
large	ADJ
heavy	ADJ
and	CCONJ
few	ADJ
said	VERB
doctor	PROPN
manette	PROPN
 
they	PRON
tell	VERB
me	PRON
so	ADV
 
there	PRON
are	VERB
only	ADV
the	DET
usual	ADJ
odours	NOUN
 
i	PRON
shall	AUX
never	ADV
be	VERB
better	ADJ
than	SCONJ
i	PRON
am	VERB
 
they	PRON
both	DET
entered	VERB
after	ADP
me	DET
the	DET
last	ADJ
springing	NOUN
in	ADP
after	ADP
putting	VERB
up	ADP
the	DET
steps	NOUN
 
oh	INTJ
for	ADP
gracious	ADJ
sake	NOUN
 
the	DET
blueflies	NOUN
buzzed	VERB
again	ADV
and	CCONJ
mr	PROPN
attorney 	PROPN
general	PROPN
called	VERB
mr	PROPN
jarvis	PROPN
lorry	PROPN
 
do	AUX
n’t	PART
let	VERB
me	PRON
hear	VERB
no	DET
more	ADJ
of	ADP
you	PRON
or	CCONJ
you	PRON
shall	AUX
feel	VERB
some	DET
more	ADJ
of	ADP
me	PRON
 
thirtyfive	NUM
said	VERB
the	DET
mender	NOUN
of	ADP
roads	NOUN
who	PRON
looked	VERB
sixty	NUM
 
look	VERB
over	ADP
your	DET
hand	NOUN
mr	PROPN
barsad	PROPN
and	CCONJ
see	VERB
what	PRON
you	PRON
have	AUX
 
indeed	ADV
they	PRON
were	VERB
at	ADP
sea	NOUN
and	CCONJ
the	DET
ship	NOUN
and	CCONJ
crew	NOUN
were	VERB
in	ADP
peril	NOUN
of	ADP
tempest	NOUN
 
you	PRON
do	AUX
not	PART
find	VERB
it	PRON
easy	ADJ
to	PART
advise	VERB
me	PRON
 
he	PRON
waited	VERB
and	CCONJ
waited	VERB
and	CCONJ
the	DET
clock	NOUN
struck	VERB
twelve	NUM
but	CCONJ
doctor	PROPN
manette	PROPN
did	AUX
not	PART
come	VERB
back	ADV
 
monsieur	PROPN
defarge	PROPN
alighted	VERB
knowing	VERB
one	NUM
or	CCONJ
two	NUM
of	ADP
the	DET
soldiery	NOUN
there	ADV
and	CCONJ
one	NUM
of	ADP
the	DET
police	NOUN
 
you	PRON
are	VERB
faint	ADJ
of	ADP
heart	NOUN
tonight	NOUN
my	DET
dear	NOUN
 
this	DET
is	VERB
the	DET
man	NOUN
 
it	PRON
elicited	VERB
an	DET
answering	ADJ
chorus	NOUN
of	ADP
good	ADJ
day	NOUN
 
ever	ADV
been	AUX
kicked	VERB
 
what	PRON
have	AUX
they	PRON
done	VERB
with	ADP
my	DET
work	NOUN
 
i	PRON
dined	VERB
myself	PRON
while	SCONJ
those	DET
numskulls	NOUN
were	AUX
deliberating	VERB
which	DET
world	NOUN
you	PRON
should	AUX
belong	VERB
to	DET
this	PRON
or	CCONJ
some	DET
other	ADJ
 
what	PRON
are	AUX
you	PRON
hooroaring	VERB
at	ADP
 
‘	PUNCT
let	VERB
me	PRON
examine	VERB
it	PRON
 
no	DET
thanks	NOUN
to	ADP
you	PRON
in	ADP
brown	NOUN
if	SCONJ
she	PRON
does	AUX
 
monseigneur	NOUN
there	PRON
are	AUX
so	ADV
many	ADJ
little	ADJ
heaps	NOUN
of	ADP
poor	ADJ
grass	NOUN
 
what	DET
man	NOUN
pig	NOUN
 
let	VERB
it	PRON
be	AUX
read	VERB
 
his	DET
face	NOUN
is	AUX
bleeding	VERB
and	CCONJ
covered	VERB
with	ADP
dust	NOUN
but	CCONJ
he	PRON
can	AUX
not	PART
touch	VERB
it	PRON
thereupon	ADP
they	PRON
laugh	VERB
again	ADV
 
i	PRON
have	AUX
observed	VERB
his	DET
face	NOUN
 
he	PRON
is	AUX
well	ADV
hidden	ADJ
but	CCONJ
at	ADP
last	ADJ
he	PRON
is	AUX
unluckily	ADV
found	VERB
 
but	CCONJ
how	ADV
do	AUX
i	PRON
know	VERB
if	SCONJ
he	PRON
lies	VERB
 
besides	SCONJ
that	SCONJ
his	DET
loss	NOUN
of	ADP
himself	PRON
grew	VERB
out	SCONJ
of	ADP
it	PRON
 
said	VERB
mr	PROPN
cruncher	PROPN
ruminating	VERB
with	ADP
his	DET
mind	NOUN
much	ADV
disturbed	VERB
wot	NOUN
’s	PUNCT
come	VERB
to	ADP
her	PRON
 
he	PRON
was	AUX
conscious	ADJ
of	ADP
no	DET
fear	NOUN
 
the	DET
president	PROPN
asked	VERB
was	AUX
the	DET
accused	PROPN
openly	ADV
denounced	VERB
or	CCONJ
secretly	ADV
 
as	SCONJ
if	SCONJ
they	PRON
had	AUX
any	DET
help	NOUN
for	ADP
anybody	PRON
in	ADP
their	DET
absurd	ADJ
baskets	NOUN
 
could	VERB
a	DET
repetition	NOUN
of	ADP
it	PRON
be	AUX
prevented	VERB
 
will	AUX
you	PRON
wait	VERB
for	ADP
us	PRON
a	DET
little	ADJ
outside	ADP
the	DET
door	NOUN
 
in	ADP
any	DET
case	NOUN
i	PRON
will	AUX
take	VERB
care	NOUN
of	ADP
him	PRON
until	ADP
you	PRON
return	VERB
and	CCONJ
then	ADV
we	PRON
will	AUX
remove	VERB
him	PRON
straight	ADV
 
no	INTJ
i	PRON
was	AUX
not	PART
a	DET
shoemaker	NOUN
by	ADP
trade	NOUN
 
i	PRON
do	AUX
n’t	PART
think	VERB
i	PRON
do	AUX
like	VERB
if	SCONJ
i	PRON
may	AUX
speak	VERB
my	DET
mind	NOUN
 
you	PRON
are	AUX
right	ADJ
jacques	PROPN
was	AUX
the	DET
response	NOUN
of	ADP
monsieur	PROPN
defarge	PROPN
 
i	PRON
’m	AUX
a	DET
going	VERB
as	ADP
your	DET
mother	NOUN
knows	VERB
a	DET
fishing	VERB
 
it	PRON
was	VERB
almost	ADV
dark	ADJ
when	ADV
they	PRON
arrived	VERB
at	ADP
the	DET
bank	PROPN
 
nephew	PROPN
i	PRON
believe	VERB
but	SCONJ
in	ADP
any	DET
case	NOUN
degenerate	ADJ
successor 	NOUN
of	ADP
the	DET
polished	ADJ
marquis	PROPN
who	PRON
was	AUX
murdered	VERB
said	VERB
one	NUM
 
she	PRON
did	AUX
indeed	ADV
start	VERB
 
giving	VERB
them	PRON
what	PRON
comfort	NOUN
he	PRON
could	AUX
and	CCONJ
much	ADV
more	ADJ
than	SCONJ
he	PRON
had	VERB
himself	PRON
 
not	PART
to	ADP
death	NOUN
said	VERB
the	DET
uncle	NOUN
it	PRON
is	AUX
not	PART
necessary	ADJ
to	PART
say	VERB
to	ADP
death	NOUN
 
you	PRON
want	VERB
to	PART
be	AUX
the	DET
death	NOUN
of	ADP
me	PRON
 
come	VERB
on	ADP
and	CCONJ
have	VERB
it	PRON
out	ADP
in	ADP
plain	ADJ
words	NOUN
 
said	VERB
the	DET
spy	PROPN
nervously	ADV
 
it	PRON
is	VERB
so	ADV
cold	ADJ
so	ADV
dark	ADJ
my	DET
senses	NOUN
are	AUX
so	ADV
benumbed	ADJ
and	CCONJ
the	DET
gloom	NOUN
upon	SCONJ
me	PRON
is	VERB
so	ADV
dreadful	ADJ
 
noisily	ADV
commenting	VERB
applauding	VERB
disapproving	VERB
anticipating	VERB
and	CCONJ
precipitating	VERB
the	DET
result	NOUN
without	ADP
a	DET
check	NOUN
 
now	ADV
you	PRON
know	VERB
all	ADV
about	ADP
it	PRON
syd	PROPN
said	VERB
mr	PROPN
stryver	PROPN
 
o	INTJ
my	DET
dear	INTJ
my	DET
dear	NOUN
 
i	PRON
should	AUX
be	VERB
so	ADV
much	ADV
more	ADJ
at	ADP
my	DET
ease	NOUN
about	ADP
your	DET
state	NOUN
of	ADP
mind	NOUN
 
i	PRON
ca	AUX
n’t	PART
say	VERB
 
if	SCONJ
ever	ADV
there	PRON
were	VERB
love	NOUN
in	ADP
the	DET
world	NOUN
i	PRON
love	VERB
her	PRON
 
all	DET
the	DET
family	NOUN
 
greatly	ADV
changed	VERB
it	PRON
is	AUX
too	ADV
probable	ADJ
almost	ADV
a	DET
wreck	NOUN
it	PRON
is	AUX
possible	ADJ
though	SCONJ
we	PRON
will	AUX
hope	VERB
the	DET
best	ADJ
 
he	PRON
looked	VERB
abstractedly	ADV
from	ADP
one	DET
to	ADP
another	DET
and	CCONJ
said	VERB
in	ADP
a	DET
lower	ADJ
voice	NOUN
after	ADP
a	DET
pause	NOUN
 
i	PRON
am	VERB
again	ADV
at	ADP
work	NOUN
upon	SCONJ
the	DET
hillside	NOUN
and	CCONJ
the	DET
sun	NOUN
is	AUX
again	ADV
about	ADP
to	PART
go	VERB
to	ADP
bed	NOUN
 
i	PRON
go	VERB
on	ADP
duty	NOUN
soon	ADV
and	CCONJ
ca	AUX
n’t	PART
overstay	VERB
my	DET
time	NOUN
 
exclaimed	VERB
the	DET
gaoler	NOUN
left	VERB
with	ADP
his	DET
wife	NOUN
 
the	DET
spy	NOUN
repeated	VERB
with	ADP
not	PART
quite	ADV
so	ADV
much	ADJ
confidence	NOUN
or	CCONJ
quite	ADV
so	ADV
easy	ADJ
a	DET
smile	NOUN
under	ADP
the	DET
stare	NOUN
 
she	PRON
stood	VERB
like	SCONJ
a	DET
spirit	NOUN
beside	ADP
him	PRON
and	CCONJ
he	PRON
bent	VERB
over	ADP
his	DET
work	NOUN
 
in	ADP
this	DET
age	NOUN
he	PRON
would	VERB
have	AUX
been	VERB
a	DET
professor	PROPN
in	ADP
that	DET
age	NOUN
he	PRON
was	AUX
a	DET
tutor	NOUN
 
every	DET
eye	NOUN
then	ADV
turned	VERB
to	ADP
the	DET
five	NUM
judges	NOUN
and	CCONJ
the	DET
public	ADJ
prosecutor	NOUN
 
softly	ADV
over	ADP
the	DET
coach	NOUN
roof	NOUN
 
john	PROPN
barsad	PROPN
gentleman	NOUN
by	ADP
name	NOUN
 
if	SCONJ
i	PRON
could	AUX
hope	VERB
that	SCONJ
my	DET
father	PROPN
 
a	DET
faint	ADJ
voice	NOUN
answered	VERB
something	PRON
 
it	PRON
’s	VERB
hard	ADJ
in	ADP
the	DET
law	NOUN
to	PART
spile	VERB
a	DET
man	NOUN
i	PRON
think	VERB
 
as	SCONJ
it	PRON
is	VERB
time	NOUN
must	VERB
be	AUX
lost	VERB
 
was	VERB
the	DET
abrupt	ADJ
inquiry	NOUN
that	DET
made	VERB
him	PRON
start	VERB
 
tellson	PROPN
’s	VERB
they	PRON
said	VERB
wanted	VERB
no	DET
elbowroom	NOUN
tellson	PROPN
’s	PART
wanted	VERB
no	DET
light	NOUN
tellson	PROPN
’s	PART
wanted	VERB
no	DET
embellishment	NOUN
 
expect	VERB
to	PART
get	VERB
anything	PRON
by	ADP
this	DET
evidence	NOUN
 
he	PRON
calmly	ADV
asked	VERB
looking	VERB
with	ADP
attention	NOUN
at	ADP
the	DET
horizontal	ADJ
lines	NOUN
of	ADP
black	ADJ
and	CCONJ
stone	ADJ
colour	NOUN
 
i	PRON
do	AUX
know	VERB
the	DET
bailey	PROPN
 
i	PRON
may	AUX
go	VERB
on	ADP
 
you	PRON
think	VERB
i	PRON
am	AUX
drunk	ADJ
 
it	PRON
had	AUX
evidently	ADV
been	VERB
a	DET
great	ADJ
distress	NOUN
to	ADP
him	PRON
to	PART
have	VERB
the	DET
days	NOUN
of	ADP
his	DET
imprisonment	NOUN
recalled	ADJ
 
happily	ADV
she	PRON
bethought	VERB
herself	PRON
of	ADP
the	DET
consequences	NOUN
of	ADP
what	PRON
she	PRON
did	VERB
in	ADP
time	NOUN
to	PART
check	VERB
herself	PRON
and	CCONJ
go	VERB
back	ADV
 
does	AUX
his	DET
daughter	NOUN
know	VERB
of	ADP
the	DET
relapse	NOUN
 
two	NUM
leagues	NOUN
beyond	ADP
the	DET
summit	NOUN
of	ADP
the	DET
hill	NOUN
 
i	PRON
write	VERB
it	PRON
at	ADP
stolen	VERB
intervals	NOUN
under	ADP
every	DET
difficulty	NOUN
 
wot	PRON
i	PRON
say	VERB
forbid	VERB
it	PRON
 
that	DET
’s	VERB
the	DET
sentence	NOUN
 
hundreds	NOUN
said	VERB
miss	PROPN
pross	PROPN
 
i	PRON
am	VERB
not	PART
afraid	ADJ
to	PART
die	VERB
citizen	PROPN
evrémonde	PROPN
but	CCONJ
i	PRON
have	AUX
done	VERB
nothing	PRON
 
repeated	VERB
carton	PROPN
musing	ADJ
and	CCONJ
not	PART
appearing	VERB
to	PART
notice	VERB
him	PRON
at	ADV
all	ADV
though	SCONJ
he	PRON
echoed	VERB
his	DET
word	NOUN
 
let	VERB
us	PRON
collect	VERB
them	PRON
together	ADV
in	ADP
the	DET
middle	NOUN
of	ADP
the	DET
cell	NOUN
 
but	CCONJ
i	PRON
do	AUX
n’t	PART
say	VERB
he	PRON
do	AUX
n’t	PART
refer	VERB
to	ADP
it	PRON
within	ADP
himself	PRON
 
i	PRON
believe	VERB
with	ADP
all	DET
my	DET
soul	NOUN
that	SCONJ
we	PRON
shall	AUX
see	VERB
the	DET
triumph	NOUN
 
rather	ADV
wishing	VERB
his	DET
modest	ADJ
adjective	NOUN
away	ADV
mr	PROPN
lorry	PROPN
replied	VERB
no	INTJ
no	INTJ
no	INTJ
 
every	DET
day	NOUN
through	ADP
the	DET
stony	ADJ
streets	NOUN
the	DET
tumbrils	NOUN
now	ADV
jolted	VERB
heavily	ADV
filled	VERB
with	ADP
condemned	PROPN
 
the	DET
stryver	PROPN
clerk	NOUN
who	PRON
never	ADV
assisted	VERB
at	ADP
these	DET
conferences	NOUN
had	AUX
gone	VERB
home	ADV
and	CCONJ
the	DET
stryver	PROPN
principal	NOUN
opened	VERB
the	DET
door	NOUN
 
no	INTJ
i	PRON
am	AUX
not	PART
armed	ADJ
 
does	AUX
